index,ra,dec,NUV_mag_min,NUV_mag_max,n_eclipses
0,14.658759364343156,0.2944675736688076,18.358001382281696,18.358001382281696,1
0,14.751451025583698,40.97477889577264,20.074139515150893,20.074139515150893,1
0,15.772507260770077,11.742760327955615,19.907286929968233,19.907286929968233,1
0,17.344101551689743,-1.0545934655184876,19.639330600379655,19.639330600379655,1
0,17.67612414686946,13.635391095759502,14.700896776240574,14.700896776240574,1
0,17.710846391559965,-46.004304931821565,19.087951324505156,19.494372417816166,2
0,17.850043361975985,0.1597200119324494,19.131894942745777,19.131894942745777,1
0,17.908860784933005,-46.12476604918085,17.896718241166774,17.896718241166774,1
0,18.546281323673792,1.5014047509134627,16.91801478294898,16.91801478294898,1
0,19.522935371720976,-75.1909756697136,18.50139112589775,18.50139112589775,1
0,19.60260643169402,34.75109810928595,19.478916817015776,19.478916817015776,1
0,19.666436097299616,11.85642939343505,19.79160742551145,19.79160742551145,1
0,20.40725883076552,12.512913098767037,17.517723318535527,17.517723318535527,1
0,20.853173602019904,-25.774000220157525,17.08531250743974,17.08531250743974,1
0,21.128229224367598,-33.91765435740721,20.17465941896358,20.17465941896358,1
0,21.48489003701724,-35.721451099824485,19.93422732255114,19.93422732255114,1
0,21.581351405743792,-31.11930785874176,17.417663629875353,17.417663629875353,1
0,21.899202145558,-75.76376020896733,19.815691800734175,19.815691800734175,1
0,21.942798846094657,-1.007050451030233,19.838744019144677,19.838744019144677,1
0,21.957135284677708,-28.89451901800665,18.379037949328797,18.379037949328797,1
0,22.30269967337406,-22.228472717404284,20.290481782718942,20.290481782718942,1
0,23.53345330085924,-13.832740994277453,15.547174279481073,15.547174279481073,1
0,24.231304960940733,7.274561794796727,16.056424121049947,16.056424121049947,1
0,24.293193973203543,-17.55103664431994,14.586481424728373,14.586481424728373,1
0,24.762401687427307,-17.95003487860243,14.839448714900897,18.007954120165458,6
0,24.97864364011136,7.5303864052893985,20.11705063842724,20.11705063842724,1
0,25.112111630616692,-10.64031999424029,20.438446890475728,20.438446890475728,1
0,25.24524392747079,34.07814196596216,19.7971255919209,19.7971255919209,1
0,25.490657671090645,-26.215549306647016,17.815394064259774,17.815394064259774,1
0,25.833564955051365,4.319712164431756,18.634566798691594,18.634566798691594,1
0,27.57112756165144,31.04740774951549,18.866344163399926,18.866344163399926,1
0,28.146914028251157,13.665831326514851,19.769878219216732,19.769878219216732,1
0,28.79662707934593,70.14079732223912,18.311749253170476,18.311749253170476,1
0,29.06285103496277,0.1020121300559073,18.912671167985653,19.18667184810955,3
0,29.197133798698896,-0.3542614249233127,18.665977171541535,19.043935090829187,3
0,29.39599598991568,13.890211662328852,20.19778643238704,20.19778643238704,1
0,29.682111621718597,35.25722185928677,19.780316024282428,19.780316024282428,1
0,29.787408546809864,27.907043324977614,19.705421782217464,19.705421782217464,1
0,29.951116852487235,8.793506595011147,20.13233257223035,20.13233257223035,1
0,30.405681586574484,-8.116733829992407,20.174901997400692,20.174901997400692,1
0,30.82280882304962,-5.368287710925703,20.42227982359104,20.42227982359104,1
0,30.96023729451945,-5.896229032461604,20.11357040958204,20.11357040958204,1
0,31.334109564602645,-5.811704999189704,19.587149628716563,19.587149628716563,1
0,31.753816294183444,-5.245331200520534,19.672345292385913,19.672345292385913,1
0,32.317569414647764,10.871759659976114,19.925007153374402,19.925007153374402,1
0,32.66311109818988,-5.843361393373263,20.245979667761958,20.245979667761958,1
0,32.75219833035098,-3.669034049072136,18.779090929730717,18.779090929730717,1
0,33.13003437241059,-29.532467697269205,19.963571544297924,19.963571544297924,1
0,33.22984471731569,0.908723929046959,20.089415125363516,20.089415125363516,1
0,33.55357056335334,-3.962739474045588,20.282934116731017,20.283723415918676,2
0,34.2147004440917,-5.376349961008984,20.275748151641082,20.275748151641082,1
0,34.62491901829083,-4.921096339803852,17.32858390650701,17.32858390650701,1
0,34.67115893706856,-5.883246007809822,19.46215290130536,19.46215290130536,1
0,34.79471831652825,-5.307872364385009,20.29826737991798,20.29826737991798,1
0,34.83442079155232,-5.148819077738193,20.31936436041437,20.31936436041437,1
0,34.84460730367122,-4.682831419571321,19.999092728550146,19.999092728550146,1
0,35.09314564225298,-8.140951831703251,20.14052031280828,20.14052031280828,2
0,35.18730679871327,-5.050188478067659,20.218186776535635,20.218186776535635,1
0,35.33072089914036,-2.969874821015828,20.47816811555057,20.47816811555057,1
0,35.35919635490366,-3.233293336691885,19.904748042682936,19.904748042682936,1
0,35.43201839913608,-5.275935361409017,19.95591079120091,19.95591079120091,1
0,35.457368617546074,74.26486737019432,19.834569907601622,19.834569907601622,1
0,35.48035514222329,-5.051497400719193,20.020337139074726,20.020337139074726,1
0,35.49368132075316,-5.188089390070956,20.22509824560408,20.22509824560408,1
0,35.78717788653571,-30.72896288218508,20.414811958110935,20.414811958110935,1
0,35.906673432891644,-4.668640489149799,20.24301028627881,20.24301028627881,1
0,36.04892133818824,-5.417619168132821,18.96111634745918,18.96111634745918,1
0,36.13565384285686,-4.510637609429458,19.988479057831903,19.988479057831903,1
0,36.15769405769368,0.6664748146119618,20.13474962730715,20.13474962730715,1
0,36.198120287407775,-5.741265923858744,19.834986711429092,20.253756561108332,2
0,36.27630398507478,-4.479838817004319,20.29364347480886,20.29364347480886,1
0,36.3685335429155,-4.261475340873747,20.394404660711256,20.394404660711256,1
0,36.39166866797031,-5.027633881367176,20.0987021619504,20.0987021619504,2
0,36.45356145569078,-3.998558536228329,20.43088583331079,20.43088583331079,1
0,36.463584456289695,-4.8920399011897615,18.799106268968913,18.8707672318784,4
0,36.52916294830399,-0.4469924994109694,14.628795000192854,14.636273537615809,2
0,36.62749030978944,-4.100413222331639,20.40637919880551,20.40637919880551,1
0,36.64736629691672,-5.0888545465775294,19.612483092492976,20.526136167035823,3
0,36.72245711757186,-5.29615779141708,19.620709324336723,19.94547448213818,3
0,37.25195368786262,-41.12620306430502,18.872787888721994,18.872787888721994,1
0,37.2916463898819,-4.7677338219630885,20.197245972668007,20.197245972668007,2
0,37.307062460354885,-10.162283482491295,18.74238969771603,18.74238969771603,1
0,37.42383347361635,-5.787810602162859,17.43020678480554,17.43020678480554,1
0,38.65599003879116,25.575199559940454,20.07728921286616,20.07728921286616,1
0,39.981682481347,-7.482213244692814,20.34179513014801,20.34179513014801,1
0,40.201266789565125,-7.105017584478788,16.34963040030832,16.34963040030832,1
0,41.6321716885473,-7.353883103746093,16.271677457059823,16.271677457059823,1
0,42.66970182167096,-1.201712261717609,19.298446699702517,19.298446699702517,1
0,42.96518332628819,4.394884274823519,18.439357540904595,18.439357540904595,1
0,43.22924739269435,-37.13983840096211,20.642520717824905,20.642520717824905,1
0,44.01687220258365,-0.6093776741726988,19.752797453460204,19.752797453460204,1
0,45.085142588139526,-11.294851285711108,14.529457546761678,14.529457546761678,1
0,47.92050801034109,-58.066016016230456,17.504178011182205,17.504178011182205,1
0,48.02852079453815,-57.64568066866304,19.17870511140308,19.17870511140308,1
0,48.21688304785974,-7.739300679385079,18.05239251629243,18.05239251629243,1
0,48.425271175044365,-6.861589582121357,19.825355713590668,19.825355713590668,1
0,48.78213333252507,-10.62070395245068,18.03917836564602,18.03917836564602,1
0,49.548803777558014,-38.18408974000284,19.91590791146884,19.91590791146884,1
0,49.83851377243999,41.52158876497544,18.06577978084873,18.06577978084873,1
0,50.02201883065238,-7.04383064685579,19.55857675754765,19.55857675754765,1
0,50.772053493712384,0.6842390122437005,19.06492596396555,19.06492596396555,1
0,52.35112718394663,-27.548141314232605,20.51614870305119,20.51614870305119,1
0,52.9713040568542,-27.430349781216812,20.280588756112056,20.280588756112056,1
0,53.009064605636965,-27.04797927487121,18.709019526138746,18.872717762504376,3
0,53.00907130999189,-27.048008777242963,18.46710595542895,18.872717762504376,12
0,53.07366536511783,-27.3187281742699,20.35636947059863,20.35636947059863,1
0,53.1685545208896,-26.356797595234998,18.966279063145546,18.966279063145546,1
0,53.17573871420224,-27.95095785055357,20.353252618631057,20.353252618631057,1
0,53.20722966934638,-27.445050544627783,19.966572991542407,19.966572991542407,1
0,53.400734230912136,-28.82202233959383,19.32070907930781,19.32070907930781,1
0,53.449925608659456,-27.4996700457322,19.219694017824352,19.219694017824352,1
0,53.513446348247534,-27.968493065430533,20.57812471633654,20.57812471633654,1
0,53.61611085312483,-27.20649236661851,18.501520223741178,18.501520223741178,1
0,53.65691551238724,-27.52059913922632,20.46507211959325,20.46507211959325,1
0,53.65771843063224,-27.520496770391404,19.887918725872765,19.887918725872765,1
0,53.69591117064451,-27.614067516068445,19.27985201008929,19.27985201008929,1
0,53.942277681105665,-29.036468437152415,16.248821096385726,16.69112152187911,4
0,54.314232137698575,-28.54435392968718,15.375232072119237,16.315122818362006,51
0,54.38665480241892,-0.7002940529404015,19.70345341864707,19.70345341864707,1
0,54.57718543823736,-27.37598418760236,19.07302010131937,20.397641789723824,5
0,54.5772729722851,-27.376143210474957,19.07302010131937,20.49029731429759,6
0,54.57736050633284,-27.376302233347552,19.07302010131937,20.49029731429759,5
0,55.89880877262648,26.3581782059213,18.90745366005152,19.044221358567807,2
0,55.947349839714654,26.634233221879608,19.08171952286026,19.08171952286026,1
0,56.04924189863245,-22.53928509306578,20.544966541547378,20.544966541547378,1
0,56.43239697687108,26.083420579411783,19.008060363615076,19.008060363615076,1
0,56.58532721807208,26.21470640957518,17.932336998824322,17.932336998824322,1
0,57.2453572937065,1.1812679029068902,16.500660542005264,16.500660542005264,1
0,58.967924133854616,-0.2406926103288941,19.631335863847376,19.631335863847376,1
0,59.804351260317695,-45.41431612314266,20.1738015900795,20.1738015900795,1
0,61.113254762834586,20.40817909874462,18.96903676538851,18.96903676538851,1
0,61.152179203913946,-34.252947352567254,20.095737053016148,20.095737053016148,1
0,64.18864208907644,26.368249020983157,17.581113007757384,17.581113007757384,1
0,64.20601634494317,-50.17500948205548,19.60183474014879,19.60183474014879,1
0,64.31394052056564,18.13363164664059,19.310539316884256,19.310539316884256,1
0,66.51844910879728,17.120407247324607,17.351043162563684,19.476721501076312,2
0,66.89065035721228,16.872420388972802,19.133979870857342,19.133979870857342,1
0,67.48307862061316,16.9137972054446,19.24837386341711,19.24837386341711,1
0,72.29458138358599,-57.28500151264713,20.24114278737095,20.24114278737095,1
0,72.88824575762233,-31.86106133796989,20.438411773918844,20.438411773918844,1
0,73.62138564627183,-3.1296244206967683,18.93296590858617,18.93296590858617,1
0,73.91859814499892,-19.299443261693646,18.121878769847157,18.121878769847157,1
0,76.68171787667566,-38.32095065532417,18.26643643133801,18.26643643133801,1
0,77.74862439936436,5.975707333149542,18.692448226139028,18.692448226139028,1
0,79.24927793034853,-48.87035480606809,15.712331048233363,16.468510938076115,9
0,79.29188510779655,-49.24047860767035,19.609819082063282,19.609819082063282,1
0,79.3869405409321,-50.28678775380474,18.56853148326782,18.56853148326782,1
0,79.67458167438771,-49.120796877402086,19.605433141176505,19.605433141176505,2
0,79.78261332387777,-48.26138883286681,20.497608402281955,20.497608402281955,1
0,80.00521521606854,-49.08385213966657,20.044202903217194,20.044202903217194,1
0,81.25788840869204,-48.6499991192168,19.858141716141002,19.858141716141002,1
0,81.53908614021722,-24.338444538540667,19.8924103049467,19.8924103049467,1
0,88.248753754923,60.26375422126841,19.91802871288938,19.91802871288938,1
0,92.49225437379684,64.76257705987484,20.054347309835645,20.054347309835645,1
0,101.73379527008818,-36.25664217258954,18.603556038541413,18.603556038541413,1
0,102.1289768183856,71.36117624114141,20.19991202831986,20.19991202831986,1
0,102.59698995240154,-35.80776577526395,19.154807441855382,19.154807441855382,1
0,102.68397024154866,-36.210624748868376,18.66671298994141,18.66671298994141,1
0,107.50644605051684,38.52684092923436,17.997089534902468,17.997089534902468,2
0,111.5552754804779,38.05220319278201,19.74336839139516,19.74336839139516,1
0,111.99914752587996,4.531425455950914,14.52842917098878,14.52842917098878,1
0,112.01658454920228,69.01570902288523,20.357480152378336,20.357480152378336,1
0,115.55798573688698,40.0302432645227,19.664961820354925,19.664961820354925,1
0,115.92026439884424,35.36596496636945,14.513022531435624,14.513022531435624,1
0,116.05216891083676,72.66754335009772,17.20315431795733,17.20315431795733,1
0,116.16116637988982,29.205939673886878,15.585644309516397,15.585644309516397,1
0,116.44441911269966,46.88073624661758,20.049797289763323,20.049797289763323,1
0,116.80857726473194,50.34379859479463,19.316152137925044,19.316152137925044,1
0,119.01475774725046,31.387181482381337,20.119075163112623,20.119075163112623,1
0,119.85762359084532,46.64013564123167,18.849182912337184,18.849182912337184,1
0,119.9722233889376,8.140546535225656,19.691527781593877,19.691527781593877,1
0,121.89665927343415,26.26942129983201,19.59726811308034,19.59726811308034,1
0,122.15875857284182,45.21653594731468,20.01674512450218,20.01674512450218,1
0,122.24129127779403,45.91594230262675,20.126438012636275,20.126438012636275,1
0,122.28538313244206,38.23461930448455,16.28980897308982,16.28980897308982,1
0,122.56643237211122,6.47856114254441,20.17834229580279,20.17834229580279,2
0,122.96519442716352,-6.882183012367884,20.01224504915537,20.01224504915537,1
0,123.04570318685072,3.723139477730206,20.322648988378116,20.322648988378116,1
0,123.11033056661192,3.5552578642600063,19.664923564375325,19.664923564375325,1
0,123.52277110303946,49.41389716470694,14.594444322946611,14.594444322946611,1
0,123.69658851359998,3.4506449305869418,20.24136241200955,20.24136241200955,1
0,123.71979972299955,3.5755281568832507,19.29048994490318,19.29048994490318,1
0,123.786209296726,3.256532618048707,19.93565056490239,19.93565056490239,1
0,123.8332168998881,3.876053162592189,20.269691221623752,20.269691221623752,1
0,123.87210725456404,51.50024247137642,17.97048557008927,17.97048557008927,1
0,123.95453804727444,46.02152826210489,17.60995769695183,17.60995769695183,2
0,124.20960526245844,71.16635520147753,20.102762695376647,20.102762695376647,1
0,124.36472362957278,51.86241083518125,14.76923139287237,14.76923139287237,1
0,124.61269572560984,19.85253318778526,19.572689368427426,19.572689368427426,1
0,124.78061229177396,24.789098064676548,20.23180891696228,20.23180891696228,1
0,125.01726187952252,18.884352519119044,17.9880985812623,17.9880985812623,1
0,125.31362012319335,70.22470803527776,14.50659498136427,14.602372402138721,2
0,126.06206201846771,47.36555366520487,14.516111232671069,14.516111232671069,1
0,126.35885955225756,10.5868706932829,18.827216148484368,18.827216148484368,1
0,126.4120555742337,33.67847289464288,19.652210779612616,19.652210779612616,1
0,127.17316138314696,66.03981655959936,18.882057589063287,18.882057589063287,2
0,127.36467280670256,-5.769713939749136,17.016129958576713,17.016129958576713,1
0,127.670455877868,4.36189414486184,19.09651338977059,19.145992719735247,3
0,127.90607134690308,19.39620530888584,16.598673542247926,17.780996849892325,3
0,127.90653534456531,19.39367691021806,16.50848528331385,17.685009911211402,3
0,128.19257178941766,4.897618333382796,18.889716108661798,18.889716108661798,1
0,128.956749958586,18.247495573158325,20.341777756813308,20.341777756813308,1
0,129.13670387479465,16.590928231581806,19.381368771778277,19.381368771778277,1
0,129.59031101506284,4.525473847569957,19.89948919226571,19.89948919226571,1
0,129.7418214517674,50.2808320271498,18.655129341052,18.655129341052,1
0,129.87927575368587,58.15054644865831,14.863591858376893,14.863591858376893,1
0,130.12288197553923,18.40144304871362,20.00684588015241,20.00684588015241,2
0,130.13464434159,45.0853740439248,19.18255716277298,19.18255716277298,1
0,130.1488081394081,45.2033146436445,20.342261110630247,20.342261110630247,1
0,130.32471668805303,17.055299886308763,19.926970163544393,19.926970163544393,1
0,130.42885038448466,23.31226947827466,19.25491396501601,19.25491396501601,2
0,130.75610768024072,40.9974651804142,14.993122718321633,14.993122718321633,1
0,131.10866592105,51.641298418153504,15.092780484323496,15.092780484323496,1
0,131.26122136403458,45.71312622159173,19.975200108820324,19.975200108820324,1
0,131.49628366276838,53.03542426455189,15.106020505979751,15.106020505979751,1
0,132.75901980785926,31.359562017214543,18.455561832591837,18.455561832591837,1
0,133.00935581471927,-5.775061613769047,19.91111628938564,19.91111628938564,1
0,133.14345675099133,43.36731580392423,20.101734526143062,20.101734526143062,1
0,133.5498181364927,26.41369001527408,17.002893228791297,17.002893228791297,1
0,133.83262516709783,12.386922005081043,18.149809787391682,18.149809787391682,1
0,133.92160046317755,-2.077315582566017,18.84466311362554,18.84466311362554,1
0,134.08183960923714,12.662985931369697,19.876391418278367,20.11757454253388,2
0,135.0967766877129,43.80345314756907,17.614665842280527,17.614665842280527,1
0,135.0973260732309,21.83277281108422,19.969223395553087,19.969223395553087,1
0,135.40309760929193,-33.59407461418798,19.329605511312387,19.329605511312387,1
0,135.61740354077614,58.803430462866174,19.789004704319417,19.789004704319417,2
0,135.6871181626572,7.297881543961162,14.570499213141876,14.570499213141876,1
0,135.86537617917108,-0.3922426925184567,19.60537618375251,19.60537618375251,2
0,135.88059552609909,71.1423332379488,19.65557435152872,19.65557435152872,1
0,136.0838993342748,21.905738073128227,19.667653560235326,19.667653560235326,1
0,136.34166843531509,-3.780375595531546,14.782559284826412,14.782559284826412,1
0,136.50122339774686,24.51266400614963,19.887852453664028,19.887852453664028,1
0,136.89174998455135,-3.671083470589087,18.35747363894284,18.35747363894284,1
0,137.00520591067396,64.94998474434034,18.901556305768114,18.901556305768114,1
0,137.0352522674325,-0.7696054403524965,17.96497192518634,17.96497192518634,2
0,137.05077010836217,6.071896895359407,18.218829285185056,18.218829285185056,1
0,137.417631312031,54.92249403804708,18.530715252775604,18.530715252775604,1
0,137.51290694628318,20.593612488377136,20.155696378176568,20.155696378176568,1
0,137.74191089745747,54.48358842897718,20.087228253033228,20.087228253033228,1
0,137.85679253999805,23.120207530314477,15.275028920745266,15.275028920745266,1
0,138.06367437562372,-10.20139755278834,19.716621740085568,19.716621740085568,1
0,138.07681634917898,8.588960422036322,20.128898601551747,20.128898601551747,1
0,138.23002654893278,20.007730799052663,19.53918807922268,19.53918807922268,1
0,138.79788106167507,29.56305886071648,20.066947616275115,20.066947616275115,1
0,138.88470877400007,70.45290100349642,19.19431089257841,19.19431089257841,1
0,138.9016645914919,-10.597060565549876,19.05536705112596,19.502547297036056,9
0,139.17147032851236,13.443075452676124,18.39775187243899,18.39775187243899,1
0,139.80985648956585,30.18039650941272,18.908956447757035,18.908956447757035,1
0,140.27304948957004,-0.2220081298507585,14.64009320400023,14.64009320400023,1
0,140.71473339722706,-23.069109041594665,17.585273094873973,17.999426160923555,2
0,140.9856558450962,70.04915222106207,19.655964092325828,19.655964092325828,1
0,141.11347964341837,-1.0321498709517014,20.053090493413457,20.053090493413457,1
0,141.32601575586853,70.3856983204677,20.025472324656704,20.025472324656704,1
0,141.4761082586785,14.097819472290611,19.634987909275058,19.634987909275058,1
0,142.14124598165353,36.1604211610527,17.494062791644836,17.494062791644836,1
0,142.21316996578443,15.857530208718543,16.75322686861199,16.75322686861199,1
0,142.40080328969051,70.80899910798644,19.421504347702122,20.105114998020305,2
0,142.5602139327436,26.50609081305868,19.295604716044288,19.295604716044288,2
0,142.60955203916998,7.205450825255911,15.768539101711873,15.768539101711873,1
0,143.25496288642387,45.96248018662011,20.277619497377305,20.277619497377305,1
0,143.4714433638861,77.72108722944407,16.97959356775425,16.97959356775425,1
0,144.02057894550782,44.67769765720286,16.34889705278501,16.34889705278501,1
0,144.90757187342228,3.39109943257916,20.32306445434524,20.32306445434524,1
0,145.55573384977754,57.561605909387126,18.061061148249706,18.061061148249706,1
0,145.67742246274395,46.40931230196149,17.049524511341605,17.049524511341605,1
0,145.89090876540172,-4.081080196930091,20.037420510440455,20.037420510440455,1
0,145.9734800788214,56.65570621904198,20.710832747100184,20.710832747100184,1
0,146.00817997991476,19.68008349463306,19.372681639142538,19.372681639142538,1
0,146.56297117714604,-0.415360381957358,17.60304697269115,17.60304697269115,1
0,146.7468899001376,61.529046476535214,20.371581568896847,20.371581568896847,1
0,147.0600774307257,67.34190276501795,19.960019509727687,19.960019509727687,1
0,147.73646813655884,69.13091468577517,20.465526731365713,20.465526731365713,1
0,148.7352119534283,7.886984019126401,19.75935307221937,19.75935307221937,1
0,149.04863273283016,2.080381130711089,20.029553578914157,20.029553578914157,1
0,149.0996165647935,6.800114694642111,19.255953529029068,19.255953529029068,1
0,149.13796641356336,1.052369304686707,20.14759506866438,20.14759506866438,1
0,149.2426846572325,-10.523481866630252,19.429101274137235,19.429101274137235,1
0,149.26018704428174,1.972751436699285,19.96828874218455,19.96828874218455,1
0,149.46863654276189,2.33895454089582,19.971522714271092,19.971522714271092,1
0,149.49560741034853,2.083823553400393,20.26039958081634,20.26039958081634,1
0,149.50483994617113,2.213616476342452,19.305168721568187,20.306489650646338,2
0,149.74442482221772,2.249439824857672,19.751486549303554,19.751486549303554,1
0,149.81763359496264,1.8463239197841144,20.316752578814295,20.316752578814295,1
0,149.82873361220396,43.839545710661,18.451074467992257,18.451074467992257,2
0,149.96813903965213,2.7801144379194063,19.74667993469515,20.250418103220575,3
0,150.01547558768712,33.21740557910228,19.775535593066106,19.775535593066106,1
0,150.08004116027485,1.449404594947394,19.320810767410805,19.77303075007352,4
0,150.13969215340927,1.8766499234276248,20.273346934566977,20.273346934566977,1
0,150.14027629359322,2.094870933373985,20.384526864435777,20.384526864435777,1
0,150.16586044976458,67.85304176937383,19.75410770799473,19.75410770799473,1
0,150.3891391190865,1.7241273541769004,17.13841148783862,18.38554794206276,8
0,150.423927990481,2.132601667932064,19.966964562230107,20.022556419512117,4
0,150.43051616170013,2.547455780629957,20.310446276555904,20.310446276555904,1
0,150.46803125510547,2.1991252430192003,19.337342714427816,19.510828626011662,4
0,150.50079038381344,66.85710938052667,19.04733519815443,19.04733519815443,1
0,150.52852966241733,1.986828548462686,20.264171295907115,20.264171295907115,1
0,150.53320582528383,2.376295174232022,19.387440975618293,19.894955903346137,2
0,150.54034778432782,2.123587023613673,19.205518060940147,19.205518060940147,1
0,150.54934033543515,-19.427431182752024,17.906480360477794,17.96960275136665,2
0,150.62964124255583,1.9219917335008667,18.99619165299168,18.99619165299168,1
0,150.63243185549752,1.634715870722112,20.185517596231843,20.185517596231843,1
0,150.7699541456704,0.9453628020185868,20.336313301042434,20.336313301042434,1
0,151.0566088467868,1.894337369542336,19.708648455651193,19.708648455651193,1
0,151.06006934604818,1.6830708615213297,20.216610150242104,20.216610150242104,2
0,151.5886275318064,29.68462645107368,16.014673391983983,16.014673391983983,1
0,151.62353863021664,-33.65792366697337,19.832884089311403,19.832884089311403,1
0,151.9356696984525,57.00748754308471,17.40765641278445,17.40765641278445,1
0,152.4313690958452,28.546797679992093,19.8665777148038,19.8665777148038,1
0,152.57863271106345,46.27348881656568,20.375288302166986,20.375288302166986,1
0,152.92884124210835,1.6643957213463814,20.004343820183358,20.004343820183358,1
0,153.73418909146815,61.17030144575962,18.97544608013304,18.97544608013304,1
0,154.15536404879774,22.68973491131954,20.418718014193807,20.418718014193807,1
0,154.26001121905043,38.51530941943165,14.69959113401929,14.69959113401929,1
0,154.8188475063942,61.47025554615858,18.048523810705394,18.048523810705394,1
0,155.36319406533767,50.917858730532,20.107128558740904,20.107128558740904,1
0,155.9166176719679,2.658255827519114,20.39155672608441,20.39155672608441,1
0,156.067355558281,13.696491620030214,16.594508308267336,16.594508308267336,1
0,156.35762314338865,28.78514782028077,15.929653818960606,15.929653818960606,1
0,156.85876009529616,71.06525673588423,20.165850581934325,20.165850581934325,1
0,157.1755190679482,57.144173232556355,18.106751354428607,19.08500491181101,2
