obj_id,ra,dec,eclipse,datetime_iso,datetime_decimal,NUVmag,NUVmag_err_1,NUVmag_err_2,FUVmag,FUVmag_err_1,FUVmag_err_2
1953301413,311.5651133785091,-4.930670266514934,1413,2003-08-03T06:40:01,2003.5870624681318,20.119744731038807,0.028606201522052288,0.02938034012913704,,,
1468701420,315.93539142183124,-7.379243973589912,1420,2003-08-03T18:17:35,2003.5883896496068,20.197519740015267,0.033934544771909714,0.03502947278320789,,,
1479501422,343.35265409478205,-39.79307189933704,1422,2003-08-03T21:44:15,2003.5887828510274,20.5626695472002,0.05207635462284088,0.05470056086778641,,,
1417401623,259.20421928249795,60.03953457344939,1623,2003-08-17T15:58:19,2003.6264808471271,20.45484474480152,0.04135608673095703,0.04299398511648178,,,
1297001640,260.3072203515084,58.102305431983126,1640,2003-08-18T19:56:09,2003.6296730718861,20.475397692918776,0.036758556962013245,0.038046836853027344,21.284793473482132,0.08758336305618286,0.09527340531349182
2651201731,340.31688326227766,12.165311113014862,1731,2003-08-25T01:35:33,2003.6467571662545,20.17218274615705,0.03228845540434122,0.03327817656099796,,,
1960501740,350.75503479732447,-0.0220140706893949,1740,2003-08-25T16:23:21,2003.6484462834537,20.375056141912935,0.045398809015750885,0.04738032817840576,,,
1222901911,347.30838064611885,0.314289289763399,1911,2003-09-06T09:28:43,2003.6805341195777,20.292698243558405,0.030469167977571487,0.03134898841381073,,,
450502143,343.0351706572345,-39.97206343323212,2143,2003-09-22T06:56:26,2003.7240800036466,20.62704263806343,0.04361152648925781,0.045436881482601166,21.481077678203583,0.1262030005455017,0.1428261399269104
787002252,334.3209603792774,0.3690354203449825,2252,2003-09-29T18:10:42,2003.7445409370243,20.20457656674087,0.03124644048511982,0.032172417268157005,21.42118693113327,0.10415956377983093,0.11522293090820312
666202259,11.237135844643458,-43.39705893588376,2259,2003-09-30T05:38:02,2003.7458486490043,20.634539039731024,0.03507692366838455,0.03624811768531799,22.134871788024903,0.15747636556625366,0.18425583839416504
1004102419,21.128229224367598,-33.91765435740721,2419,2003-10-11T04:42:06,2003.7758792172438,20.55351986169815,0.034981295466423035,0.03614600747823715,22.525692887306214,0.1996663212776184,0.24484992027282715
400502476,30.405681586574484,-8.116733829992407,2476,2003-10-15T02:25:02,2003.786577340024,20.711195306777952,0.03696393221616745,0.038266927003860474,22.14012414932251,0.16289442777633667,0.19172221422195435
186602480,29.39599598991568,13.890211662328852,2480,2003-10-15T08:59:35,2003.7873280059298,20.44505803465843,0.03307584673166275,0.03411516547203064,,,
1043703090,41.6321716885473,-7.353883103746093,3090,2003-11-26T03:53:04,2003.901813324296,20.581051396131514,0.034426264464855194,0.03555368632078171,22.04010487318039,0.1325586438179016,0.15102386474609375
2557303126,50.02201883065238,-7.04383064685579,3126,2003-11-28T15:03:52,2003.9085690320585,19.957582965418695,0.026739919558167458,0.027415156364440918,20.657516725063324,0.060734450817108154,0.06433427333831787
531603292,36.27630398507478,-4.479838817004319,3292,2003-12-09T23:56:18,2003.9397190193747,20.609932640492914,0.03510817885398865,0.03628145903348923,,,
1246603773,119.85762359084532,46.64013564123167,3773,2004-01-11T22:52:48,2004.029927171562,20.351620526909826,0.03508571535348892,0.03625750541687012,,,
1219803779,122.24129127779403,45.91594230262675,3779,2004-01-12T08:38:30,2004.0310384725701,20.547909462749956,0.03410227596759796,0.03520820289850235,21.801987297534943,0.09995907545089722,0.1101037859916687
844103780,122.15875857284182,45.21653594731468,3780,2004-01-12T10:17:07,2004.0312255867675,20.516373911798,0.033626146614551544,0.03470100462436676,21.48048640012741,0.08654981851577759,0.09405165910720825
1049003822,137.0352522674325,-0.7696054403524965,3822,2004-01-15T07:19:14,2004.0390847941667,20.419241251349447,0.03227550536394119,0.03326438367366791,22.03388840675354,0.12664079666137695,0.14338701963424683
614703858,135.96070539193306,52.35955868715667,3858,2004-01-17T18:29:55,2004.0458218223494,20.58886735320091,0.034672319889068604,0.0358162447810173,22.29392499446869,0.1442369818687439,0.16637712717056274
877703914,146.7468899001376,61.529046476535214,3914,2004-01-21T14:33:25,2004.0563020515551,20.5851127448678,0.03443967550992966,0.03556795418262482,22.15414852619171,0.1284348964691162,0.14569193124771118
770803925,162.05041088548646,64.72416541383973,3925,2004-01-22T08:38:23,2004.0583606555797,20.553596341907976,0.034183114767074585,0.03529440611600876,21.517950899600983,0.09111225605010986,0.09946435689926147
411303953,162.33936320951966,59.25277295994422,3953,2004-01-24T06:39:56,2004.063600390704,20.758648948669432,0.03890611231327057,0.040352270007133484,22.287256724834442,0.1289185881614685,0.1463150978088379
342504008,123.87210725456404,51.50024247137642,4008,2004-01-28T01:04:23,2004.0738926835093,20.486484343111513,0.03316286951303482,0.03420781344175339,,,
1985304009,137.74191089745747,54.48358842897718,4009,2004-01-28T02:43:00,2004.0740797977066,20.677122497856615,0.04750844091176987,0.04968274384737015,,,
404904028,189.0060734376755,62.49458524868528,4028,2004-01-29T09:56:51,2004.077635220445,20.760596381425856,0.036973804235458374,0.038277506828308105,,,
883504038,190.02109701219797,62.38547844713013,4038,2004-01-30T02:23:05,2004.079506488913,20.561414683163164,0.034248679876327515,0.035364292562007904,,,
430404040,188.7098883212145,62.17016247432283,4040,2004-01-30T05:40:20,2004.0798807489311,20.518055805861948,0.04021354019641876,0.04176042973995209,,,
1129204162,79.67458167438771,-49.120796877402086,4162,2004-02-07T14:14:10,2004.1027136142418,20.50288467288017,0.0353148952126503,0.03650229424238205,,,
