,eclipse,obj_id,ra,dec,morphology
469,11729,1106311729.0,296.1814441010096,-7.83363899147679,F
470,11753,1331011753.0,324.4823094388048,-63.71247567171528,U
471,11840,1236511840.0,255.55575715510412,32.498034580959285,E
472,11858,73311858.0,252.41644607887235,34.97151805551796,T
473,11875,1135011875.0,247.82863542220807,40.86438929919247,U
474,11876,1249611876.0,247.82859088570856,40.86443513549013,T
475,11890,1876411890.0,248.75516098013895,31.50772832917176,F
476,11912,1141711912.0,242.38348046071275,53.67938812338697,F
477,11917,715311917.0,241.7670526678208,54.51281996456091,F
478,11926,762211926.0,250.27899949093248,40.70675479499064,T
479,11962,1226311962.0,243.76341308586535,56.50142075514961,F
480,11974,386911974.0,244.2734580137337,55.26813040699346,F
481,11975,1453111975.0,245.83083931211283,55.95799799142149,F
482,11992,407311992.0,244.27332844399456,55.26810945324137,U
483,11993,1946611993.0,261.0012405441826,60.7472084028235,E
484,12015,532512015.0,244.27340392339443,55.26844564938492,F
485,12037,482712037.0,244.2734707223165,55.26813353218617,U
486,12039,1539312039.0,257.99654866309857,60.26131729130628,F
487,12047,1708012047.0,258.7376085536416,58.85746124048717,U
488,12058,1765612058.0,258.73752714195075,58.85765095915265,U
489,12082,1709912082.0,258.7375170913689,58.85759591056452,U
490,12088,362112088.0,258.0162016858898,52.89809246836946,T
491,12092,1671412092.0,258.7376261745638,58.8575890507837,U
492,12099,2808212099.0,317.8111727138345,15.379486033259168,T
493,12102,1804012102.0,258.737740168364,58.85752299136223,U
494,12334,1117312334.0,344.9485888983339,30.156490410054985,F
495,12481,2039412481.0,310.0394077784068,-0.8711374695493457,F
496,12486,857612486.0,309.8440434345986,-1.0631975579710888,U
497,12560,498212560.0,7.327248482811633,-44.64901156180029,F
498,12620,1807912620.0,11.451268292816705,-43.919668287192266,U
499,12676,800712676.0,4.894057602575743,-23.16530477044383,F
500,12690,65712690.0,356.9898898604606,-43.335502585607,T
501,12701,732812701.0,357.90844356259487,-43.8991906149152,U
502,12702,1655412702.0,353.51280926976443,0.1777825313046227,U
503,12753,1700012753.0,10.949319292823535,-44.85913241674551,U
504,12759,990812759.0,11.451377236312664,-43.919668569187216,U
505,12889,304612889.0,352.5708233364021,-8.64422609662166,F
506,12897,1323212897.0,354.22539801779874,-10.662480323701857,F
507,12952,458612952.0,333.6128668951421,-17.79430158181385,F
508,12968,541112968.0,333.6129206518221,-17.794299675618735,U
509,12992,1301612992.0,352.09440012888365,0.4775223716360145,F
510,13112,205013112.0,8.402590088318744,-43.82101732410058,T
511,13121,2734113121.0,10.949382312049837,-44.85894502636041,T
512,13129,1083613129.0,10.949381731093428,-44.85899115774608,U
513,13140,1006013140.0,36.463584456289695,-4.8920399011897615,U
514,13231,1110713231.0,36.3685335429155,-4.261475340873747,U
515,13241,1136213241.0,36.45356145569078,-3.998558536228329,U
516,13244,163413244.0,35.906673432891644,-4.668640489149799,U
517,13244,520213244.0,36.13565384285686,-4.510637609429458,U
518,13305,1146513305.0,78.95259827414684,-49.201648229413706,F
519,13318,403113318.0,80.25975871188855,-50.03300174227426,F
520,13336,2387313336.0,54.5771643936243,-27.376302233347552,F
521,13337,2190113337.0,54.31407621875999,-28.5443566359424,T
522,13344,899413344.0,54.31420392037845,-28.544176947057583,T
523,13352,2139713352.0,54.31411161045347,-28.54417683278862,T
524,13377,424813377.0,53.94241909866168,-29.036548721424467,T
525,13377,863313377.0,54.31437808720976,-28.54435392968718,T
526,13387,844313387.0,54.31431662593653,-28.54433771342459,T
527,13406,831413406.0,54.314168128786136,-28.544147802069062,F
528,13407,1016513407.0,54.31426643738369,-28.544267115249088,F
529,13412,2067913412.0,53.449925608659456,-27.4996700457322,F
530,13415,599313415.0,53.00903092619872,-27.047978948592093,U
531,13450,246213450.0,36.15769405769368,0.6664748146119618,F
532,13451,1379713451.0,20.40725883076552,12.512913098767037,T
533,13476,798213476.0,10.701904261563582,35.54855329402246,F
534,13484,1834913484.0,19.60260643169402,34.75109810928595,E
535,13503,2028413503.0,7.212796607726268,41.14058214691707,F
536,13507,1577113507.0,14.751451025583698,40.97477889577264,F
537,13511,2351913511.0,6.717086447540555,42.833889113963295,F
538,13513,2382213513.0,15.10705015197559,42.3111198301995,F
539,13533,99999913533.0,16.65372,45.38989,F
540,13581,871113581.0,54.31442033205451,-28.54443094488368,T
541,13592,629513592.0,53.00913654272786,-27.04802534407437,F
542,13600,602813600.0,53.009064605636965,-27.047983440385195,F
543,13613,54313613.0,43.22924739269435,-37.13983840096211,F
544,13621,253113621.0,45.47219348859936,-33.12708522142131,U
545,13638,512013638.0,33.55343783800404,-3.96270405510755,U
546,13642,171113642.0,34.67115893706856,-5.883246007809822,F
547,13648,143813648.0,24.293193973203543,-17.55103664431994,T
548,13648,622413648.0,24.76243633166022,-17.950093500509716,F
549,13649,593813649.0,24.76228355033928,-17.950069272118636,U
550,13655,597813655.0,24.7623670431944,-17.95005330895981,F
551,13656,99999913656.0,24.76303,-17.94913,F
552,13662,700613662.0,24.762540271046216,-17.94998462220457,F
553,13662,50813662.0,24.151530015934963,-17.789403146044563,F
554,13664,384213664.0,24.565350978784725,-17.673449608238712,F
555,13664,594313664.0,24.76247997519493,-17.950016448245048,U
556,13673,595213673.0,24.762351190883614,-17.95003609252275,F
557,13729,937213729.0,11.55725478847108,-44.2018045072786,F
558,13766,504913766.0,37.25195368786262,-41.12620306430502,F
559,13770,1088713770.0,4.04908741012984,-39.45645049182463,T
560,13778,1968313778.0,4.049213309624888,-39.45634372593192,T
561,13786,1150913786.0,4.049112284715061,-39.45636241662308,U
562,13794,1379913794.0,4.049198480505624,-39.45632995592317,T
563,13800,1009413800.0,54.31427127937147,-28.54436490907688,T
564,13803,1036813803.0,54.31421720509804,-28.54426943896212,F
565,13813,980913813.0,54.31420986364577,-28.54432989010317,T
566,13818,1799213818.0,54.314232137698575,-28.544252305002143,T
567,13822,2111313822.0,54.31433527198618,-28.544307277262646,F
568,13856,1566913856.0,9.618973953303795,-41.822248421987,F
569,13872,816613872.0,62.78935996222917,-59.18825907544428,U
570,13926,2260413926.0,11.557525276341227,-44.20167940000439,F
571,13985,2973313985.0,54.31439259715194,-28.54425868155136,T
572,14003,2973514003.0,54.31433175962288,-28.54469208013211,T
573,14021,1054314021.0,53.009068981646976,-27.048008777242963,F
574,14058,1389514058.0,79.78261332387777,-48.26138883286681,F
575,14103,459214103.0,66.51843748455464,17.12041907707773,U
576,14107,4244214107.0,67.48307862061316,16.9137972054446,F
577,14109,501814109.0,66.51846073303993,17.120395417571487,F
578,14109,2098514109.0,66.89065035721228,16.872420388972802,F
579,14137,366214137.0,72.97649428145667,-2.496481900526168,F
580,14137,617814137.0,73.04624910544403,-2.494793024026592,F
581,14181,3033514181.0,73.62138564627183,-3.1296244206967683,F
582,14196,4338714196.0,102.68397024154866,-36.210624748868376,F
583,14256,1019514256.0,101.73379527008818,-36.25664217258954,U
584,14313,74014313.0,123.9123757782765,50.57947621263652,U
585,14340,1071914340.0,119.9722233889376,8.140546535225656,E
586,14346,680414346.0,150.16586044976458,67.85304176937383,F
587,14407,282914407.0,158.47099003396715,58.78163475812977,U
588,14409,380814409.0,158.4709722837556,58.78173571090724,U
589,14410,226214410.0,158.47130644655974,58.78177868645308,U
590,14420,815614420.0,160.98701680929898,58.12527768846977,U
591,14428,674014428.0,160.98702974978002,58.12532903189985,E
592,14467,126314467.0,160.98720514596013,58.12513329912735,E
593,14479,487814479.0,158.47107107147718,58.78177173611088,T
594,14481,779314481.0,160.98696245972118,58.12532864790302,E
595,14485,788414485.0,166.27499942053453,58.516926475735175,F
596,14487,143514487.0,160.98711496124457,58.12503018837747,T
597,14488,137814488.0,160.98715957791794,58.12500430956712,U
598,14488,865914488.0,162.1851293469764,58.26019699492386,U
599,14540,930414540.0,79.3869405409321,-50.28678775380474,T
600,14596,2360814596.0,141.96062991461093,29.760911419512837,F
601,14611,97814611.0,134.68932455112568,17.765189343390084,T
602,14646,2711414646.0,138.90161457277384,-10.597174297712009,F
603,14671,3009314671.0,150.54942853020495,-19.427476775179947,U
604,14720,708614720.0,161.7821437205798,5.563232293216831,U
605,14736,832814736.0,161.7821827430405,5.563320558626661,U
606,14744,707914744.0,161.7823041303107,5.563294669985177,U
607,14811,381814811.0,149.96809071900623,2.7799675934534283,F
608,14819,1246214819.0,151.5886275318064,29.68462645107368,T
609,14835,893114835.0,152.4313690958452,28.546797679992093,F
610,14897,1720214897.0,150.54925214066532,-19.4273855903241,U
611,14927,2521814927.0,115.92026439884424,35.36596496636945,U
612,14935,104314935.0,116.16116637988982,29.205939673886878,T
613,14940,1526914940.0,120.08581725514964,21.82416726989167,F
614,14941,1797514941.0,122.56643237211122,6.47856114254441,F
615,14963,1713414963.0,141.4761082586785,14.097819472290611,F
616,14988,787614988.0,157.87883798607416,57.088221855912366,F
617,14994,248514994.0,158.47113134950726,58.78150658771672,U
618,14998,731114998.0,160.98719488920153,58.12520452420031,U
619,14999,1154114999.0,163.24715524414094,57.0136790837538,T
620,15000,332515000.0,162.6693375660162,57.96355150152138,F
621,15026,1044615026.0,162.87970217287543,57.57733134421096,F
622,15033,858715033.0,166.27535142150313,58.51696621769864,F
623,15039,1131315039.0,162.67209028581547,4.211860074068034,F
624,15067,275615067.0,188.6721301593027,61.90652828079876,F
625,15095,1005115095.0,191.11050053212605,61.58693345332446,U
626,15112,99999915112.0,173.68275,45.53918,F
627,15113,422415113.0,161.78227181061374,5.563370372773152,T
628,15123,701115123.0,184.4206739921839,49.09484836681901,F
629,15128,1146015128.0,220.97277840206087,64.20843811773702,F
630,15128,592415128.0,219.7509188199623,64.29038344810817,F
631,15133,99999915133.0,204.17073,51.9146,E
632,15161,366015161.0,194.0989258430913,29.21717038382667,F
633,15188,559315188.0,214.94405889308695,52.994922515464495,F
634,15192,534115192.0,214.95756627682604,53.09823931828005,U
635,15198,293615198.0,188.85009216997025,61.69192185359419,U
636,15226,619815226.0,214.94414668461448,52.99484330559535,F
637,15230,301315230.0,214.57999124521675,52.83490817007582,T
638,15235,283015235.0,214.58009062356305,52.83487964966726,U
639,15251,99999915251.0,194.85851,27.35632,U
640,15268,389115268.0,193.8969152081335,27.061006287955664,F
641,15269,239215269.0,193.8969312774387,27.06094755369753,F
642,15282,74515282.0,161.4353428198214,5.363765537352688,F
643,15290,934615290.0,199.56296137187977,47.52569981740273,F
644,15405,835215405.0,150.38921214371857,1.7241354461855554,U
645,15449,761715449.0,162.75048775255564,5.425297976081053,U
646,15449,230615449.0,162.4289113880476,6.021116308273012,F
647,15494,298415494.0,165.62247375886085,28.56653925232654,F
648,15563,252215563.0,180.7314265618107,18.75382682482717,T
649,15733,989015733.0,189.763270946636,65.82587977821022,E
650,15736,601115736.0,187.4037010231584,47.82106520042996,T
651,15757,565815757.0,214.7723196185656,52.424134401566405,U
652,15761,243515761.0,214.3959605009753,52.46945408709995,F
653,15771,1128415771.0,210.2476177527235,37.68044905117592,F
654,15779,399915779.0,219.25612926475176,63.90432324430515,U
655,15801,741815801.0,201.0988637800137,27.622213759970528,F
656,15805,1076115805.0,242.23864343388144,55.43997181445497,F
657,15805,841315805.0,241.96787039025725,55.44655873520159,U
658,15839,1188215839.0,257.92416219590285,60.11719581227825,F
659,15895,840715895.0,258.2128571240106,58.46301123585584,U
660,15895,1474015895.0,258.91413210104747,58.86410603362268,U
661,15895,1334015895.0,258.73755403663927,58.8574615836797,U
662,15898,1246915898.0,261.00101640729787,60.74735218262713,E
663,15938,1443415938.0,201.5116839295079,27.583469446078915,F
664,15945,102715945.0,200.6161258894085,27.743138961756305,U
665,15953,2274415953.0,201.5116886096216,27.5836728527256,F
666,15981,1016315981.0,201.0988878299099,27.6221216923562,F
667,15994,2368215994.0,195.95786232795453,-17.31425161275647,F
668,16018,538516018.0,250.13764601884168,40.61786114424368,T
669,16019,470416019.0,193.33323155557235,-10.176094596287076,T
670,16046,375716046.0,242.3158845916221,25.52097758828967,U
671,16049,622516049.0,234.2097002311855,37.5798553483604,U
672,16089,1144616089.0,211.03279226624,-5.633008429946124,U
673,16122,2871116122.0,207.4402946253066,-30.47271222656943,F
674,16133,979716133.0,219.5867500860141,33.26737629130005,F
675,16134,940316134.0,214.94796248898288,25.10406941206691,F
676,16161,522016161.0,218.0718203819185,34.67096552533572,F
677,16190,574016190.0,219.2290214964169,34.066239535520005,E
678,16221,515916221.0,219.2290275492704,34.06626844182466,U
679,16222,441416222.0,216.0771103084889,32.90872660775999,F
680,16262,349716262.0,218.9434214693834,34.43395671088091,F
681,16299,1068516299.0,219.2291582518857,34.06633121668325,T
682,16311,466816311.0,219.2289721982032,34.066298107245885,E
683,16312,927616312.0,201.51154570280343,27.583684323463416,F
684,16326,823616326.0,201.5116813489751,27.583542076602622,U
685,16340,806516340.0,201.51157280407557,27.58367599353505,F
686,16352,491616352.0,219.2290753336074,34.06624568999856,U
687,16368,369016368.0,200.958351494998,27.724031677672524,F
688,16446,1426516446.0,219.47445174605005,34.989486046037584,U
689,16486,1204616486.0,219.47443404315737,34.98962877592534,T
690,16491,1208016491.0,219.40495053996293,34.174516875115884,F
691,16497,99999916497.0,219.53099,33.10083,F
692,16499,959516499.0,217.9055463851656,32.7393217164434,U
693,16507,890716507.0,219.22918563574063,34.066282301132446,U
694,16516,481716516.0,217.5663426752592,32.52276205799026,F
695,16519,1406316519.0,219.47448768493817,34.989534922686154,U
696,16528,1659216528.0,201.51163291043773,27.583594636758743,F
697,16531,191516531.0,216.6884317254182,34.45648447918394,F
698,16541,972516541.0,219.22903369070568,34.06630264368505,E
699,16622,333116622.0,251.6309376111193,34.58094699876886,F
700,16627,1730116627.0,252.41655458274235,34.97158177838243,T
701,16651,1386516651.0,258.7375436186845,58.85746579410469,U
702,16662,757416662.0,250.27898724781744,40.70674680089163,U
703,16662,613216662.0,250.13758821044368,40.61813690587662,T
704,16691,1848616691.0,254.2751259478295,-4.35001158329096,U
705,16693,1333016693.0,251.6577940834489,25.319994305892703,F
706,16705,762316705.0,251.53782175921128,-2.334367888646301,F
707,16705,1755716705.0,251.82758667969085,-1.8712586236941768,U
708,16708,1731516708.0,254.27520509814923,-4.349992317178543,U
709,16796,1552316796.0,254.27524680177177,-4.349954163638914,F
710,16852,2738716852.0,273.3506572450011,17.533850008910168,F
711,16948,2938616948.0,258.3767369826185,19.10791949315297,T
712,16950,2540116950.0,252.0945444260705,-2.371982381226673,F
713,16964,1606316964.0,254.27523894690788,-4.350016653831576,F
714,16997,1787316997.0,21.899202145558,-75.76376020896733,F
715,17015,370517015.0,251.52129146108132,35.14451252007462,F
716,17024,81517024.0,249.9097384751917,41.11223504008466,T
717,17025,637117025.0,250.2789876696132,40.70681230262981,T
718,17026,611017026.0,250.2789528520101,40.70670983020455,T
719,17057,775917057.0,247.82867359156955,40.86455697564105,F
720,17070,44617070.0,247.1081469697158,40.86112361208475,F
721,17071,695017071.0,250.2790038609808,40.70674892118848,T
722,17071,558617071.0,250.13760356575617,40.61802898174518,T
723,17080,822617080.0,254.0485028095744,-3.681963778020142,F
724,17080,1644617080.0,254.27520730718115,-4.350009095492477,U
725,17084,609417084.0,248.6762203125591,40.51064085109648,F
726,17086,138617086.0,249.07768002116208,41.84934146889554,U
727,17096,615817096.0,247.8285809080902,40.86445545092694,F
728,17113,647717113.0,250.2789434783716,40.706818626758725,T
729,17149,2735017149.0,239.20035956771773,55.57316644193825,F
730,17187,334117187.0,244.2735002039635,55.26796345376764,F
731,17211,227517211.0,242.2643703991792,52.94369856333908,U
732,17214,620717214.0,241.8081374247581,55.85850288099657,T
733,17225,432417225.0,244.2736660020516,55.26803708407628,F
734,17294,1104717294.0,247.82854604496077,40.86441701390034,F
735,17593,1253817593.0,324.68248789988206,-1.629265907897258,F
736,17627,1268917627.0,327.7320214167955,1.2545361364219176,T
737,17641,488317641.0,327.3170106117904,4.511959071127884,T
738,17656,467717656.0,328.34111514911746,4.67195404999461,U
739,17670,875417670.0,329.59118973371346,2.9028157781427373,U
740,17768,557117768.0,347.08198516361153,-15.41029899773165,U
741,17884,1219117884.0,353.51254478754737,0.1774775933929394,U
742,17885,1339617885.0,352.09444457090177,0.4774027138000011,U
743,17885,1379017885.0,352.12555770389093,-0.258305542678792,T
744,17893,1127017893.0,351.6222946772068,0.0217616020730865,F
745,17918,865117918.0,11.451233546079912,-43.91958474878682,T
746,17922,1784517922.0,261.0012944812117,60.74746961857376,E
747,17926,1124117926.0,261.0013982103933,60.74734131943951,E
748,17935,870817935.0,275.68950696375254,64.91892502945103,F
749,17955,348517955.0,317.109116604856,15.646508134479722,F
750,18002,507818002.0,351.5077923948449,0.4657237896720382,U
751,18037,1768018037.0,12.620754156360302,39.17456857900231,T
752,18081,99999918081.0,358.46939,-10.54433,F
753,18139,818318139.0,353.795394601563,-2.390868654283137,F
754,18186,1724818186.0,336.7215846710747,13.78764732548282,F
755,18229,1371918229.0,351.4640952624958,-12.837972750409373,F
756,18264,1190718264.0,351.61517615360367,-2.97034203834907,T
757,18380,99999918380.0,7.70821,-71.84528,F
758,18424,1184418424.0,36.64729634949679,-5.088902998907361,F
759,18456,382218456.0,35.18730679871327,-5.050188478067659,F
760,18488,2255218488.0,54.3143788097774,-28.54436545186607,T
761,18502,1947018502.0,54.314351348873394,-28.544496882776997,T
762,18565,1055218565.0,53.00913356709295,-27.04797927487121,F
763,18573,438318573.0,53.0090514169725,-27.04804369771685,F
764,18577,2559518577.0,54.31415054434647,-28.544573587452454,T
765,18602,445018602.0,358.81120950819184,0.0559649497244649,T
766,18663,538518663.0,33.55370328870264,-3.962774892983626,F
767,18667,1370918667.0,34.2147004440917,-5.376349961008984,F
768,18694,922918694.0,54.31416684193287,-28.544413654017816,T
769,18694,426918694.0,53.87448643910644,-28.30787014220212,F
770,18753,99999918753.0,51.26207,-17.21407,F
771,18861,254918861.0,35.061962639679926,-3.1236317357084715,F
772,18869,252518869.0,34.6250451370677,-4.920932645525115,F
773,18914,2981918914.0,35.43201839913608,-5.275935361409017,F
774,18933,230818933.0,34.942156325430375,-2.6506368105716347,F
775,18934,620618934.0,35.48035514222329,-5.051497400719193,U
776,19051,2578019051.0,54.31416568953368,-28.54438368710561,T
777,19732,598719732.0,127.90607134690308,19.39620530888584,F
778,19732,599519732.0,127.90653534456531,19.39367691021806,F
779,19989,1368919989.0,150.63243185549752,1.634715870722112,T
780,20307,1370120307.0,142.60955203916998,7.205450825255911,T
781,20335,1622920335.0,135.6871181626572,7.297881543961162,T
782,20374,828220374.0,138.07681634917898,8.588960422036322,F
783,20382,1700220382.0,137.05077010836217,6.071896895359407,E
784,20420,1769820420.0,146.56297117714604,-0.415360381957358,F
785,20440,541620440.0,186.63519511069788,33.788560835911746,F
786,20454,387820454.0,186.491513672997,33.78054532818442,U
787,20556,497120556.0,141.63100041657324,4.993102992853955,F
788,20620,537320620.0,144.90757187342228,3.39109943257916,F
789,20657,57120657.0,161.43284956387723,5.362619249251627,T
790,20704,491720704.0,159.75453298535177,13.524652885424029,F
791,20725,3581220725.0,184.0246505739788,13.961917856783163,T
792,20767,1945020767.0,162.87941960306145,4.633404679304581,T
793,20858,290720858.0,163.81679906751498,-3.5945370164722044,F
794,20869,138620869.0,163.81676356697207,-3.5945249681759712,F
795,20893,1038820893.0,193.1009982028237,-29.249677697271068,U
796,20925,409720925.0,124.20960526245844,71.16635520147753,F
797,20926,269520926.0,156.85876009529616,71.06525673588423,F
798,21051,689021051.0,214.9440870066859,52.9949275615562,F
799,21057,705921057.0,214.94401678174987,52.99481860612294,U
800,21066,1194121066.0,215.5172124546043,53.09610927311208,F
801,21101,1576621101.0,254.2590793459169,66.58600906117097,T
802,21111,985821111.0,201.51160574793204,27.58364885901548,F
803,21120,409821120.0,185.3627337044065,30.64246155872777,F
804,21148,1266021148.0,213.0865908053837,-1.70490421603699,F
805,21151,984321151.0,201.51163894972692,27.58355805122677,F
806,21162,290221162.0,211.06592416923385,0.509307376856818,T
807,21165,967921165.0,201.5116234527405,27.583545777205533,F
808,21165,866821165.0,201.3991333578854,27.635313885469916,F
809,21188,616821188.0,218.44277178457085,0.2999558029717198,F
810,21212,1691421212.0,201.5115402525526,27.583538880165403,F
811,21229,286621229.0,218.75142302510596,-0.7686851210308413,E
812,21232,1488021232.0,220.02964226861732,0.0288579310208002,T
813,21235,719921235.0,201.5116278139852,27.583621260498692,F
814,21257,1086721257.0,224.7334601934835,-0.947680641990614,T
815,21344,1696121344.0,218.63438765964207,22.68593115523275,F
816,21378,39121378.0,204.877336993835,30.654017698544436,U
817,21380,830021380.0,211.98666655439277,35.01251273567371,F
818,21403,1115021403.0,201.5115900981858,27.58359738444529,F
819,21409,1299021409.0,201.5116545629193,27.583496119699976,F
820,21416,2297821416.0,201.511528626629,27.58349266724085,F
821,21432,1051821432.0,201.5115589118232,27.583593597674977,F
822,21439,1903621439.0,200.84379791315905,31.611885159922647,T
823,21468,296021468.0,200.7243299096677,27.472824567779355,T
824,21475,1868821475.0,201.5116043539617,27.583554335644468,F
825,21497,1301321497.0,201.51158026532977,27.58361961184273,F
826,21498,1875221498.0,201.51163849211372,27.58360446168709,F
827,21498,1324221498.0,201.2325599552664,27.95502012711485,F
828,21525,518821525.0,188.3193890564819,9.021127286685434,F
829,21528,2129121528.0,201.51163481961697,27.58357418709892,F
830,21569,906521569.0,201.511693949725,27.58356415109028,F
831,21592,1276821592.0,188.3045773423632,-7.915213783556188,T
832,21616,1762721616.0,201.5114982160916,27.58365330827991,F
833,21657,1057621657.0,166.8839072229862,43.765297742983655,T
834,21703,1258221703.0,219.47441549627115,34.98953749485062,T
835,21712,1286021712.0,219.47447756359705,34.989549812909544,T
836,21719,1355721719.0,219.47423345505797,34.989798436495974,T
837,21720,1333221720.0,219.4742836218493,34.98957485961101,T
838,21750,99999921750.0,202.73628,65.71721,U
839,21775,1225621775.0,201.31366239679423,27.359578567562828,T
840,21909,2488021909.0,236.8039547648147,-13.435723145565683,T
841,22111,931122111.0,270.16105563274823,17.15469752562819,F
842,22119,253422119.0,269.4208286187863,18.065186834452238,F
843,22133,3089522133.0,271.7424334772035,16.176841944035008,F
844,22197,478522197.0,19.522935371720976,-75.1909756697136,T
845,22198,1539022198.0,249.90965589058536,41.11229627264717,T
846,22212,228322212.0,330.82052134069744,-64.05822018788135,T
847,22271,1563622271.0,249.90958014275057,41.11235612168598,T
848,22274,2833422274.0,249.7079709710392,40.914823222162376,F
849,22274,2838122274.0,249.7106402184286,40.91300127286507,F
850,22316,1547922316.0,249.6166755835293,41.19456806094233,T
851,22598,53622598.0,334.5595594313834,24.741788716503905,T
852,22653,1626722653.0,330.6549759623497,3.7040643907638,T
853,22910,247622910.0,353.38026768650536,-55.44381359145872,T
854,22959,1012922959.0,350.1187018063466,-54.95932355938209,F
855,23019,1472023019.0,7.706723351563045,-42.04804331232713,T
856,23102,1171723102.0,258.91416087997254,58.86415381194181,U
857,23102,1045123102.0,258.73779311192163,58.85752681911915,U
858,23102,42723102.0,257.2538642358387,58.87307267921129,F
859,23103,1191423103.0,258.7377221917021,58.857456266210654,U
860,23104,1298523104.0,258.73772891726094,58.85749098341565,U
861,23105,1525123105.0,258.73770420746735,58.85761562478599,U
862,23106,1929023106.0,258.73774183523136,58.85754492236592,U
863,23108,2448623108.0,258.73767212300777,58.85763498037581,U
864,23115,1077623115.0,258.73779273793434,58.8575890489568,U
865,23116,858423116.0,262.7803411356564,58.854496945219296,F
866,23122,2339723122.0,258.7377185280291,58.85757495836766,U
867,23132,1035523132.0,258.73764351294244,58.85760952639779,U
868,23132,619223132.0,258.21284142856234,58.46313007131213,T
869,23135,1578323135.0,258.7377330665529,58.85762693529182,U
870,23141,1075423141.0,258.73765327583004,58.85761504180381,U
871,23141,649523141.0,258.21282524183164,58.46309267031655,T
872,23149,1387523149.0,258.7377246641852,58.857475420625136,U
873,23163,1153123163.0,258.7376219214556,58.85758919882477,U
874,23164,1374923164.0,258.7376387228149,58.857573846078616,U
875,23169,1164323169.0,258.7376164540884,58.8575794451128,U
876,23228,1170123228.0,353.366175932841,0.3322854583488397,F
877,23239,769523239.0,349.39861695749613,4.739820350233397,F
878,23257,593123257.0,355.80975304228605,11.363569204937823,F
879,23264,116323264.0,353.9105400812542,30.25743054706185,F
880,23279,99999923279.0,4.65498,16.34135,F
881,23279,503423279.0,4.343350963617087,16.509804857369097,F
882,23288,783723288.0,5.297638226414302,-8.695147480124357,F
883,23300,1054723300.0,4.597080374881834,16.862296587998923,F
884,23321,52023321.0,4.088267615374891,16.646110673214054,T
885,23324,1332223324.0,4.709297492891877,16.250857498413172,F
886,23342,1397123342.0,357.87791385474543,-13.731315924677622,F
887,23351,1392923351.0,358.98078812018605,-13.356871663927915,F
888,23358,253223358.0,358.98092114890767,-13.35685217053451,F
889,23361,903023361.0,355.9381755898631,-5.567550263518904,F
890,23389,2535223389.0,10.871385301676154,42.38760977821919,F
891,23418,1745023418.0,10.470325799372116,41.03704843145288,F
892,23453,961123453.0,323.51918034468395,-1.5247019115772047,U
893,23505,99999923505.0,13.11492,0.09855,F
894,23507,73123507.0,11.343012099627174,-1.079986623527892,F
895,23519,4116423519.0,10.288136197738927,41.927095223685946,F
896,23521,2443523521.0,10.951475250756385,42.28156145728383,T
897,23521,726023521.0,10.269843942842275,42.65112639073355,F
898,23695,2187923695.0,17.344101551689743,-1.0545934655184876,F
899,23716,1203123716.0,54.31447863416833,-28.54428092454701,T
900,23744,905623744.0,54.31417889657539,-28.5443449544191,T
901,23828,861723828.0,45.085142588139526,-11.294851285711108,T
902,23856,843623856.0,36.46356386576111,-4.891997803395171,T
903,23892,147823892.0,47.25641841465306,-15.818106694368764,U
904,23940,1021023940.0,42.96518332628819,4.394884274823519,T
905,23962,302423962.0,35.78717788653571,-30.72896288218508,F
906,24003,1006724003.0,5.075090717221343,-0.590770201499476,T
907,24017,1298224017.0,14.658759364343156,0.2944675736688076,T
908,24029,693024029.0,8.542801921881953,-12.1487640072776,F
909,24067,88724067.0,25.833564955051365,4.319712164431756,F
910,24197,774124197.0,15.127432989998637,0.8921357544753125,F
911,24203,1730924203.0,11.673602725298537,-42.36223343895048,F
912,24230,1578824230.0,11.96276846844676,-41.36919757267566,F
913,24237,99999924237.0,358.90042,0.69566,F
914,24242,1233524242.0,36.62749030978944,-4.100413222331639,T
915,24257,1231224257.0,48.78213333252507,-10.62070395245068,F
916,24537,3402524537.0,56.43239697687108,26.083420579411783,F
917,24555,3998824555.0,56.58532721807208,26.21470640957518,F
918,24567,949024567.0,55.89874983829151,26.35815567094432,F
919,24568,902124568.0,55.89886770696145,26.35820074089828,F
920,24683,1052224683.0,55.947349839714654,26.634233221879608,F
921,24786,752724786.0,125.31356452008498,70.22463895194028,T
922,24792,747724792.0,125.31367572630172,70.22477711861522,T
923,24799,402824799.0,147.0600774307257,67.34190276501795,F
924,24815,172424815.0,150.50079038381344,66.85710938052667,U
925,24821,910324821.0,158.45008045335518,68.26579839896496,F
926,24825,706324825.0,157.66140626977386,68.54870918398059,F
927,24828,888524828.0,56.04924189863245,-22.53928509306578,F
928,24844,394624844.0,53.94227402262188,-29.036425133352488,T
929,24844,811324844.0,54.3143569245425,-28.544392814093204,F
930,24845,767224845.0,54.31418613265159,-28.54433521535633,T
931,24845,371924845.0,53.9422698904392,-29.03646562672804,T
932,24846,814024846.0,54.31451305693921,-28.54434660525372,U
933,24847,1158924847.0,54.314484916303336,-28.54454290414464,T
934,24847,572024847.0,53.94228133958946,-29.03647124757679,T
935,24849,905124849.0,54.31444326479402,-28.544422760377465,T
936,25145,2316925145.0,148.7352119534283,7.886984019126401,F
937,25147,297325147.0,150.38916124830288,1.7241274187763092,U
938,25148,1526725148.0,150.07993890994692,1.449424938110822,F
